system,system_name,school,school_name,pool,Indicator,All Students,BHN,ED,EL,Super Subgroup,SWD,Indicator Score (60-40)
470,Knox County,336,Northshore Elementary School,K8,Chronic Absenteeism,4,4,4,NA,NA,2,3.7
470,Knox County,336,Northshore Elementary School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
470,Knox County,336,Northshore Elementary School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
470,Knox County,336,Northshore Elementary School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
470,Knox County,336,Northshore Elementary School,K8,Weighted Subgroup Score,4,3.6,3.2,4,3.4,2.4, 
470,Knox County,345,Career Magnet Academy,HS,Achievement,3,0,1,NA,2,NA,2
470,Knox County,345,Career Magnet Academy,HS,Growth,3,2,2,NA,2,NA,2.6
470,Knox County,345,Career Magnet Academy,HS,Chronic Absenteeism,2,2,2,NA,NA,NA,2
470,Knox County,345,Career Magnet Academy,HS,ELPA,NA,NA,NA,NA,NA,NA, 
470,Knox County,345,Career Magnet Academy,HS,Graduation Rate,NA,NA,NA,NA,NA,NA, 
470,Knox County,345,Career Magnet Academy,HS,Ready Graduate,NA,NA,NA,NA,NA,NA, 
470,Knox County,345,Career Magnet Academy,HS,Weighted Subgroup Score,2.9,1.1,1.5,NA,2,NA, 
470,Knox County,350,Gibbs Middle School,K8,Achievement,NA,NA,NA,NA,NA,NA, 
470,Knox County,350,Gibbs Middle School,K8,Growth,0,0,0,1,0,0,0.1
470,Knox County,350,Gibbs Middle School,K8,Chronic Absenteeism,NA,NA,NA,NA,NA,NA, 
470,Knox County,350,Gibbs Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
470,Knox County,350,Gibbs Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
470,Knox County,350,Gibbs Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
470,Knox County,350,Gibbs Middle School,K8,Weighted Subgroup Score,0,0,0,1,0,0, 
470,Knox County,355,Hardin Valley Middle School,K8,Achievement,NA,NA,NA,NA,NA,NA, 
470,Knox County,355,Hardin Valley Middle School,K8,Growth,4,4,4,4,4,4,4
470,Knox County,355,Hardin Valley Middle School,K8,Chronic Absenteeism,NA,NA,NA,NA,NA,NA, 
470,Knox County,355,Hardin Valley Middle School,K8,ELPA,0,0,NA,0,NA,NA,0
470,Knox County,355,Hardin Valley Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
470,Knox County,355,Hardin Valley Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
470,Knox County,355,Hardin Valley Middle School,K8,Weighted Subgroup Score,3.1,3.1,4,3.1,4,4, 
470,Knox County,8001,Emerald Academy,K8,Achievement,2,2,1,NA,2,NA,1.8
470,Knox County,8001,Emerald Academy,K8,Growth,1,2,1,NA,2,2,1.3
470,Knox County,8001,Emerald Academy,K8,Chronic Absenteeism,2,2,2,NA,NA,2,2
470,Knox County,8001,Emerald Academy,K8,ELPA,NA,NA,NA,NA,NA,NA, 
470,Knox County,8001,Emerald Academy,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
470,Knox County,8001,Emerald Academy,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
470,Knox County,8001,Emerald Academy,K8,Weighted Subgroup Score,1.6,2,1.1,NA,2,2, 
480,Lake County,5,Lake Co High School,HS,Achievement,2,2,2,NA,2,NA,2
480,Lake County,5,Lake Co High School,HS,Growth,2,2,2,NA,2,2,2
480,Lake County,5,Lake Co High School,HS,Chronic Absenteeism,1,2,2,NA,NA,4,1.7
480,Lake County,5,Lake Co High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
480,Lake County,5,Lake Co High School,HS,Graduation Rate,3,NA,2,NA,NA,NA,2.6
480,Lake County,5,Lake Co High School,HS,Ready Graduate,3,NA,2,NA,3,NA,2.6
480,Lake County,5,Lake Co High School,HS,Weighted Subgroup Score,2.2,2,2,NA,2.2,2.5, 
480,Lake County,10,Lara Kendall Elementary,K8,Achievement,1,1,1,NA,1,1,1
480,Lake County,10,Lara Kendall Elementary,K8,Growth,2,3,1,NA,1,2,2
480,Lake County,10,Lara Kendall Elementary,K8,Chronic Absenteeism,4,3,4,NA,NA,2,3.6
480,Lake County,10,Lara Kendall Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
480,Lake County,10,Lara Kendall Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
480,Lake County,10,Lara Kendall Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
480,Lake County,10,Lara Kendall Elementary,K8,Weighted Subgroup Score,1.7,2,1.3,NA,1,1.5, 
480,Lake County,15,Margaret Newton Elementary,K8,Achievement,2,1,2,NA,2,2,1.9
480,Lake County,15,Margaret Newton Elementary,K8,Growth,4,2,3,NA,3,2,3.3
480,Lake County,15,Margaret Newton Elementary,K8,Chronic Absenteeism,2,4,3,NA,NA,3,2.5
480,Lake County,15,Margaret Newton Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
480,Lake County,15,Margaret Newton Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
480,Lake County,15,Margaret Newton Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
480,Lake County,15,Margaret Newton Elementary,K8,Weighted Subgroup Score,2.8,1.7,2.5,NA,2.4,2.1, 
490,Lauderdale County,20,Halls Elementary School,K8,Achievement,3,2,1,NA,1,2,2.5
490,Lauderdale County,20,Halls Elementary School,K8,Growth,1,2,1,NA,2,3,1.4
490,Lauderdale County,20,Halls Elementary School,K8,Chronic Absenteeism,4,3,4,NA,NA,4,3.9
490,Lauderdale County,20,Halls Elementary School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,20,Halls Elementary School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,20,Halls Elementary School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,20,Halls Elementary School,K8,Weighted Subgroup Score,2.3,2.1,1.3,NA,1.4,2.6, 
490,Lauderdale County,23,Halls High School,HS,Achievement,3,2,3,NA,3,NA,2.8
490,Lauderdale County,23,Halls High School,HS,Growth,0,1,0,NA,0,1,0.3
490,Lauderdale County,23,Halls High School,HS,Chronic Absenteeism,3,3,3,NA,NA,4,3.1
490,Lauderdale County,23,Halls High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,23,Halls High School,HS,Graduation Rate,4,NA,4,NA,NA,NA,4
490,Lauderdale County,23,Halls High School,HS,Ready Graduate,4,NA,4,NA,4,NA,4
490,Lauderdale County,23,Halls High School,HS,Weighted Subgroup Score,2.4,1.7,2.4,NA,2.2,1.8, 
490,Lauderdale County,24,Halls Junior High School,K8,Achievement,2,2,2,NA,1,NA,2
490,Lauderdale County,24,Halls Junior High School,K8,Growth,0,1,1,NA,0,2,0.5
490,Lauderdale County,24,Halls Junior High School,K8,Chronic Absenteeism,4,3,4,NA,NA,NA,3.8
490,Lauderdale County,24,Halls Junior High School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,24,Halls Junior High School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,24,Halls Junior High School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,24,Halls Junior High School,K8,Weighted Subgroup Score,1.4,1.7,1.8,NA,0.6,2, 
490,Lauderdale County,25,Ripley Middle School,K8,Achievement,1,1,2,NA,1,2,1.3
490,Lauderdale County,25,Ripley Middle School,K8,Growth,0,0,0,NA,0,0,0
490,Lauderdale County,25,Ripley Middle School,K8,Chronic Absenteeism,3,3,3,NA,NA,4,3.1
490,Lauderdale County,25,Ripley Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,25,Ripley Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,25,Ripley Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,25,Ripley Middle School,K8,Weighted Subgroup Score,0.8,0.8,1.3,NA,0.6,1.4, 
490,Lauderdale County,40,Ripley High School,HS,Achievement,2,2,2,NA,2,2,2
490,Lauderdale County,40,Ripley High School,HS,Growth,0,1,1,NA,0,2,0.5
490,Lauderdale County,40,Ripley High School,HS,Chronic Absenteeism,4,4,4,NA,NA,4,4
490,Lauderdale County,40,Ripley High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,40,Ripley High School,HS,Graduation Rate,4,4,4,NA,NA,NA,4
490,Lauderdale County,40,Ripley High School,HS,Ready Graduate,2,0,2,NA,2,NA,1.6
490,Lauderdale County,40,Ripley High School,HS,Weighted Subgroup Score,1.7,1.6,2,NA,1.3,2.3, 
490,Lauderdale County,50,Ripley Primary,NA,Achievement,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,50,Ripley Primary,NA,Growth,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,50,Ripley Primary,NA,Chronic Absenteeism,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,50,Ripley Primary,NA,ELPA,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,50,Ripley Primary,NA,Graduation Rate,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,50,Ripley Primary,NA,Ready Graduate,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,50,Ripley Primary,NA,Weighted Subgroup Score,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,55,Ripley Elementary,K8,Achievement,2,2,2,NA,2,1,1.9
490,Lauderdale County,55,Ripley Elementary,K8,Growth,2,2,3,NA,2,3,2.3
490,Lauderdale County,55,Ripley Elementary,K8,Chronic Absenteeism,4,4,4,NA,NA,4,4
490,Lauderdale County,55,Ripley Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,55,Ripley Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,55,Ripley Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
490,Lauderdale County,55,Ripley Elementary,K8,Weighted Subgroup Score,2.2,2.2,2.6,NA,2,2.1, 
500,Lawrence County,13,E O Coffman Middle School,K8,Achievement,2,2,1,NA,1,2,1.9
500,Lawrence County,13,E O Coffman Middle School,K8,Growth,0,1,0,NA,0,2,0.4
500,Lawrence County,13,E O Coffman Middle School,K8,Chronic Absenteeism,2,2,2,NA,NA,2,2
500,Lawrence County,13,E O Coffman Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,13,E O Coffman Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,13,E O Coffman Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,13,E O Coffman Middle School,K8,Weighted Subgroup Score,1.2,1.6,0.7,NA,0.6,2, 
500,Lawrence County,15,David Crockett Elementary,K8,Achievement,4,NA,3,NA,3,NA,3.6
500,Lawrence County,15,David Crockett Elementary,K8,Growth,4,4,4,NA,4,3,3.9
500,Lawrence County,15,David Crockett Elementary,K8,Chronic Absenteeism,2,NA,2,NA,NA,2,2
500,Lawrence County,15,David Crockett Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,15,David Crockett Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,15,David Crockett Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,15,David Crockett Elementary,K8,Weighted Subgroup Score,3.8,4,3.3,NA,3.4,2.8, 
500,Lawrence County,20,Ethridge Elementary,K8,Achievement,3,NA,3,NA,2,NA,3
500,Lawrence County,20,Ethridge Elementary,K8,Growth,0,NA,0,NA,0,NA,0
500,Lawrence County,20,Ethridge Elementary,K8,Chronic Absenteeism,4,NA,4,NA,NA,4,4
500,Lawrence County,20,Ethridge Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,20,Ethridge Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,20,Ethridge Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,20,Ethridge Elementary,K8,Weighted Subgroup Score,1.9,NA,1.9,NA,1.1,4, 
500,Lawrence County,30,Ingram Sowell Elementary,K8,Achievement,1,1,1,NA,1,NA,1
500,Lawrence County,30,Ingram Sowell Elementary,K8,Growth,0,2,0,2,1,2,0.6
500,Lawrence County,30,Ingram Sowell Elementary,K8,Chronic Absenteeism,0,1,0,NA,NA,0,0.1
500,Lawrence County,30,Ingram Sowell Elementary,K8,ELPA,3,4,NA,3,NA,NA,3.2
500,Lawrence County,30,Ingram Sowell Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,30,Ingram Sowell Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,30,Ingram Sowell Elementary,K8,Weighted Subgroup Score,0.8,1.7,0.5,2.2,1,1.6, 
500,Lawrence County,40,Lawrence Co High School,HS,Achievement,2,3,2,NA,2,3,2.3
500,Lawrence County,40,Lawrence Co High School,HS,Growth,1,2,1,NA,2,1,1.1
500,Lawrence County,40,Lawrence Co High School,HS,Chronic Absenteeism,1,2,1,NA,NA,2,1.3
500,Lawrence County,40,Lawrence Co High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,40,Lawrence Co High School,HS,Graduation Rate,4,NA,4,NA,NA,4,4
500,Lawrence County,40,Lawrence Co High School,HS,Ready Graduate,4,NA,0,NA,0,2,2.8
500,Lawrence County,40,Lawrence Co High School,HS,Weighted Subgroup Score,2.1,2.5,1.3,NA,1.5,2.2, 
500,Lawrence County,45,Lawrenceburg Public,K8,Achievement,4,NA,3,NA,3,NA,3.6
500,Lawrence County,45,Lawrenceburg Public,K8,Growth,3,2,3,NA,3,NA,2.8
500,Lawrence County,45,Lawrenceburg Public,K8,Chronic Absenteeism,4,4,3,NA,NA,2,3.6
500,Lawrence County,45,Lawrenceburg Public,K8,ELPA,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,45,Lawrenceburg Public,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,45,Lawrenceburg Public,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,45,Lawrenceburg Public,K8,Weighted Subgroup Score,3.6,2.4,3,NA,3,2, 
500,Lawrence County,50,Leoma Elementary,K8,Achievement,3,NA,2,NA,2,NA,2.6
500,Lawrence County,50,Leoma Elementary,K8,Growth,2,NA,2,NA,2,NA,2
500,Lawrence County,50,Leoma Elementary,K8,Chronic Absenteeism,4,NA,2,NA,NA,NA,3.2
500,Lawrence County,50,Leoma Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,50,Leoma Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,50,Leoma Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,50,Leoma Elementary,K8,Weighted Subgroup Score,2.7,NA,2,NA,2,NA, 
500,Lawrence County,60,South Lawrence Elementary,K8,Achievement,3,NA,1,NA,1,NA,2.2
500,Lawrence County,60,South Lawrence Elementary,K8,Growth,0,NA,2,NA,1,NA,0.8
500,Lawrence County,60,South Lawrence Elementary,K8,Chronic Absenteeism,2,NA,1,NA,NA,2,1.8
500,Lawrence County,60,South Lawrence Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,60,South Lawrence Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,60,South Lawrence Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,60,South Lawrence Elementary,K8,Weighted Subgroup Score,1.7,NA,1.4,NA,1,2, 
500,Lawrence County,65,Loretto High School,HS,Achievement,3,NA,3,NA,3,3,3
500,Lawrence County,65,Loretto High School,HS,Growth,2,NA,2,NA,2,2,2
500,Lawrence County,65,Loretto High School,HS,Chronic Absenteeism,4,NA,4,NA,NA,4,4
500,Lawrence County,65,Loretto High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,65,Loretto High School,HS,Graduation Rate,3,NA,3,NA,NA,NA,3
500,Lawrence County,65,Loretto High School,HS,Ready Graduate,4,NA,4,NA,4,NA,4
500,Lawrence County,65,Loretto High School,HS,Weighted Subgroup Score,3,NA,3,NA,2.9,2.7, 
500,Lawrence County,70,New Prospect Elementary,K8,Achievement,4,NA,3,NA,3,NA,3.6
500,Lawrence County,70,New Prospect Elementary,K8,Growth,2,NA,2,NA,2,NA,2
500,Lawrence County,70,New Prospect Elementary,K8,Chronic Absenteeism,2,NA,1,NA,NA,0,1.4
500,Lawrence County,70,New Prospect Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,70,New Prospect Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,70,New Prospect Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,70,New Prospect Elementary,K8,Weighted Subgroup Score,3,NA,2.4,NA,2.6,0, 
500,Lawrence County,90,Summertown Elementary,K8,Achievement,4,NA,2,NA,2,2,3.2
500,Lawrence County,90,Summertown Elementary,K8,Growth,4,NA,4,NA,4,3,3.8
500,Lawrence County,90,Summertown Elementary,K8,Chronic Absenteeism,3,NA,2,NA,NA,2,2.6
500,Lawrence County,90,Summertown Elementary,K8,ELPA,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,90,Summertown Elementary,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,90,Summertown Elementary,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,90,Summertown Elementary,K8,Weighted Subgroup Score,3.9,NA,2.8,NA,2.9,2.4, 
500,Lawrence County,95,Summertown High School,HS,Achievement,3,NA,3,NA,3,3,3
500,Lawrence County,95,Summertown High School,HS,Growth,2,NA,2,NA,2,2,2
500,Lawrence County,95,Summertown High School,HS,Chronic Absenteeism,2,NA,1,NA,NA,2,1.8
500,Lawrence County,95,Summertown High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
500,Lawrence County,95,Summertown High School,HS,Graduation Rate,4,NA,4,NA,NA,NA,4
500,Lawrence County,95,Summertown High School,HS,Ready Graduate,4,NA,0,NA,0,NA,2.4
500,Lawrence County,95,Summertown High School,HS,Weighted Subgroup Score,2.9,NA,2,NA,1.9,2.5, 
510,Lewis County,3,Lewis County Middle School,K8,Achievement,2,NA,2,NA,2,1,1.8
510,Lewis County,3,Lewis County Middle School,K8,Growth,2,2,2,NA,2,2,2
510,Lewis County,3,Lewis County Middle School,K8,Chronic Absenteeism,4,NA,4,NA,NA,4,4
510,Lewis County,3,Lewis County Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
510,Lewis County,3,Lewis County Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
510,Lewis County,3,Lewis County Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
510,Lewis County,3,Lewis County Middle School,K8,Weighted Subgroup Score,2.2,2,2.2,NA,2,1.7, 
510,Lewis County,7,Lewis County Elementary,NA,Achievement,NA,NA,NA,NA,NA,NA, 
510,Lewis County,7,Lewis County Elementary,NA,Growth,NA,NA,NA,NA,NA,NA, 
510,Lewis County,7,Lewis County Elementary,NA,Chronic Absenteeism,NA,NA,NA,NA,NA,NA, 
510,Lewis County,7,Lewis County Elementary,NA,ELPA,NA,NA,NA,NA,NA,NA, 
510,Lewis County,7,Lewis County Elementary,NA,Graduation Rate,NA,NA,NA,NA,NA,NA, 
510,Lewis County,7,Lewis County Elementary,NA,Ready Graduate,NA,NA,NA,NA,NA,NA, 
510,Lewis County,7,Lewis County Elementary,NA,Weighted Subgroup Score,NA,NA,NA,NA,NA,NA, 
510,Lewis County,10,Lewis Co High School,HS,Achievement,1,NA,2,NA,1,2,1.4
510,Lewis County,10,Lewis Co High School,HS,Growth,0,NA,0,NA,0,2,0.4
510,Lewis County,10,Lewis Co High School,HS,Chronic Absenteeism,4,4,4,NA,NA,2,3.7
510,Lewis County,10,Lewis Co High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
510,Lewis County,10,Lewis Co High School,HS,Graduation Rate,2,NA,1,NA,NA,NA,1.6
510,Lewis County,10,Lewis Co High School,HS,Ready Graduate,2,NA,1,NA,1,NA,1.6
510,Lewis County,10,Lewis Co High School,HS,Weighted Subgroup Score,1.3,4,1.4,NA,0.7,2, 
510,Lewis County,20,Lewis County Intermediate School,K8,Achievement,3,NA,2,NA,2,2,2.6
510,Lewis County,20,Lewis County Intermediate School,K8,Growth,0,2,1,NA,1,0,0.4
510,Lewis County,20,Lewis County Intermediate School,K8,Chronic Absenteeism,4,NA,4,NA,NA,4,4
510,Lewis County,20,Lewis County Intermediate School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
510,Lewis County,20,Lewis County Intermediate School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
510,Lewis County,20,Lewis County Intermediate School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
510,Lewis County,20,Lewis County Intermediate School,K8,Weighted Subgroup Score,1.9,2,1.8,NA,1.6,1.4, 
520,Lincoln County,10,Blanche School,K8,Achievement,3,NA,3,NA,3,NA,3
520,Lincoln County,10,Blanche School,K8,Growth,3,NA,2,NA,2,3,2.8
520,Lincoln County,10,Blanche School,K8,Chronic Absenteeism,2,NA,2,NA,NA,4,2.4
520,Lincoln County,10,Blanche School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,10,Blanche School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,10,Blanche School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,10,Blanche School,K8,Weighted Subgroup Score,2.9,NA,2.5,NA,2.6,3.2, 
520,Lincoln County,25,Lincoln County Ninth Grade Academy,K8,Achievement,3,NA,2,NA,2,NA,2.6
520,Lincoln County,25,Lincoln County Ninth Grade Academy,K8,Growth,1,2,2,NA,2,2,1.4
520,Lincoln County,25,Lincoln County Ninth Grade Academy,K8,Chronic Absenteeism,1,NA,2,NA,NA,NA,1.4
520,Lincoln County,25,Lincoln County Ninth Grade Academy,K8,ELPA,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,25,Lincoln County Ninth Grade Academy,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,25,Lincoln County Ninth Grade Academy,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,25,Lincoln County Ninth Grade Academy,K8,Weighted Subgroup Score,2,2,2,NA,2,2, 
520,Lincoln County,30,Stone Bridge Academy,NA,Achievement,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,30,Stone Bridge Academy,NA,Growth,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,30,Stone Bridge Academy,NA,Chronic Absenteeism,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,30,Stone Bridge Academy,NA,ELPA,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,30,Stone Bridge Academy,NA,Graduation Rate,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,30,Stone Bridge Academy,NA,Ready Graduate,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,30,Stone Bridge Academy,NA,Weighted Subgroup Score,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,45,Flintville School,K8,Achievement,3,2,2,NA,2,2,2.6
520,Lincoln County,45,Flintville School,K8,Growth,2,2,2,NA,3,2,2
520,Lincoln County,45,Flintville School,K8,Chronic Absenteeism,2,2,2,NA,NA,4,2.3
520,Lincoln County,45,Flintville School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,45,Flintville School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,45,Flintville School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,45,Flintville School,K8,Weighted Subgroup Score,2.5,2,2,NA,2.4,2.2, 
520,Lincoln County,50,Highland Rim School,K8,Achievement,3,2,2,NA,2,2,2.6
520,Lincoln County,50,Highland Rim School,K8,Growth,0,2,1,NA,2,2,0.7
520,Lincoln County,50,Highland Rim School,K8,Chronic Absenteeism,2,4,4,NA,NA,4,2.8
520,Lincoln County,50,Highland Rim School,K8,ELPA,4,4,NA,4,NA,NA,4
520,Lincoln County,50,Highland Rim School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,50,Highland Rim School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,50,Highland Rim School,K8,Weighted Subgroup Score,2,2.4,1.8,4,2,2.2, 
520,Lincoln County,56,Lincoln County High School,HS,Achievement,3,4,1,NA,2,2,2.7
520,Lincoln County,56,Lincoln County High School,HS,Growth,2,2,1,NA,1,1,1.7
520,Lincoln County,56,Lincoln County High School,HS,Chronic Absenteeism,2,1,3,NA,NA,4,2.3
520,Lincoln County,56,Lincoln County High School,HS,ELPA,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,56,Lincoln County High School,HS,Graduation Rate,4,NA,4,NA,NA,NA,4
520,Lincoln County,56,Lincoln County High School,HS,Ready Graduate,4,NA,3,NA,3,NA,3.6
520,Lincoln County,56,Lincoln County High School,HS,Weighted Subgroup Score,2.9,2.8,1.8,NA,1.9,1.9, 
520,Lincoln County,82,South Lincoln School,K8,Achievement,4,3,4,NA,3,1,3.5
520,Lincoln County,82,South Lincoln School,K8,Growth,4,3,4,NA,4,4,3.9
520,Lincoln County,82,South Lincoln School,K8,Chronic Absenteeism,4,4,4,NA,NA,2,3.7
520,Lincoln County,82,South Lincoln School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,82,South Lincoln School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,82,South Lincoln School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,82,South Lincoln School,K8,Weighted Subgroup Score,4,3.1,4,NA,3.4,2.3, 
520,Lincoln County,90,Unity School,K8,Achievement,3,NA,2,NA,2,2,2.6
520,Lincoln County,90,Unity School,K8,Growth,1,NA,0,NA,1,1,0.8
520,Lincoln County,90,Unity School,K8,Chronic Absenteeism,1,NA,1,NA,NA,1,1
520,Lincoln County,90,Unity School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,90,Unity School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,90,Unity School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
520,Lincoln County,90,Unity School,K8,Weighted Subgroup Score,2,NA,1.1,NA,1.6,1.5, 
521,Fayetteville,7,Fayetteville Middle School,K8,Achievement,4,3,3,NA,3,0,3.2
521,Fayetteville,7,Fayetteville Middle School,K8,Growth,4,4,3,NA,4,2,3.6
521,Fayetteville,7,Fayetteville Middle School,K8,Chronic Absenteeism,1,2,1,NA,NA,2,1.3
521,Fayetteville,7,Fayetteville Middle School,K8,ELPA,NA,NA,NA,NA,NA,NA, 
521,Fayetteville,7,Fayetteville Middle School,K8,Graduation Rate,NA,NA,NA,NA,NA,NA, 
521,Fayetteville,7,Fayetteville Middle School,K8,Ready Graduate,NA,NA,NA,NA,NA,NA, 
521,Fayetteville,7,Fayetteville Middle School,K8,Weighted Subgroup Score,3.7,3.3,2.8,NA,3.4,1, 
521,Fayetteville,10,Fayetteville High School,HS,Achievement,1,2,1,NA,1,NA,1.2
